0.005152542372881354, 3.9814814814814814
0.00528813559322034, 3.9074074074074074
0.005694915254237289, 3.7962962962962963
0.006237288135593218, 3.6296296296296298
0.007050847457627116, 3.444444444444444
0.007593220338983051, 3.314814814814815
0.008406779661016946, 3.1574074074074074
0.00935593220338983, 3
0.010305084745762715, 2.851851851851852
0.011796610169491524, 2.6944444444444446
0.013152542372881354, 2.564814814814815
0.01477966101694915, 2.444444444444444
0.016542372881355932, 2.3425925925925926
0.018576271186440674, 2.2407407407407405
0.021016949152542368, 2.1481481481481484
0.02345762711864407, 2.064814814814815
0.02616949152542372, 2.009259259259259
0.029288135593220334, 1.9629629629629628
0.032, 1.925925925925926
0.03498305084745763, 1.898148148148148
0.03783050847457626, 1.8796296296296298
0.0408135593220339, 1.8425925925925926
0.04257627118644068, 1.8240740740740744
0.04501694915254237, 1.8055555555555554
